Name,Where born,Whence appointed,Post-office,Compensation per annum,State,Postmaster,extraction_confidence
W. W. Mills,District of Columbia,District of Columbia,do,$80000,DC,0,1.0
J. C. Morgan,,,do,do,$60000,"DC,0",1.0
E. C. Moore,New York,Michigan,do,$70000,DC,0,1.0
E. C. Murphy,Ohio,District of Columbia,do,$60000,DC,0,1.0
J. H. Moran,Maryland,Maryland,do,$60000,DC,0,1.0
J. R. D. Meeds,,,do,do,$20000,"DC,0",1.0
Chas. McDermott,Maine,District of Columbia,do,$60000,DC,0,1.0
J. W. Nairn,District of Columbia,District of Columbia,do,$70000,DC,0,1.0
S. Nairn,Maryland,Maryland,do,$70000,DC,0,1.0
W. W. Nottingham,do,do,do,$70000,DC,0,1.0
J. O'Hare,,,do,do,$70000,"DC,0",1.0
J. O'Brien,Ireland,District of Columbia,do,$70000,DC,0,1.0
G. H. Plant jr.,District of Columbia,do,do,$100000,DC,0,1.0
J. Pilling,England,do,do,$80000,DC,0,1.0
R. Parkhurst,New York,District of Columbia,do,$80000,DC,0,1.0
E. Pitchlyn,Indian Territory,do,do,$70000,DC,0,1.0
J. Purdy,England,do,do,$100000,DC,0,1.0
A. Ridgely,Maryland,District of Columbia,do,$120000,DC,0,1.0
W. A. Ridgely,,,do,do,$120000,"DC,0",1.0
J. Roche,District of Columbia,do,do,$80000,DC,0,1.0
W. F. Reichenbach,,,do,do,$80000,"DC,0",1.0
E. L. Rasse,Maryland,Pennsylvania,do,$180000,DC,0,1.0
C. Renehan,Ireland,do,do,$70000,DC,0,1.0
H. T. Smith,Maryland,District of Columbia,do,$90000,DC,0,1.0
W. G. Stetson,Virginia,do,do,$120000,DC,0,1.0
J. H. Sylvester,New York,do,do,$80000,DC,0,1.0
E. C. Stevens,Maryland,do,do,$80000,DC,0,1.0
E. P. Springer,Maine,North Carolina,do,$200000,DC,0,1.0
J. H. Sturtevant,Massachusetts,District of Columbia,do,$100000,DC,0,1.0
G. R. Stratton,Pennsylvania,do,do,$100000,DC,0,1.0
S. G. Schermerhorn,,,do,do,$225000,"DC,0",1.0
W. B. Todd,District of Columbia,District of Columbia,do,$70000,DC,0,1.0
W. T. Turpin,Maryland,do,do,$100000,DC,0,1.0
W. E. Turpin,District of Columbia,do,do,$140000,DC,0,1.0
W. H. Thorn,Maryland,do,do,$80000,DC,0,1.0
A. W. Thorn,District of Columbia,do,do,$90000,DC,0,1.0
S. W. Tullock,New Hampshire,do,do,$200000,DC,0,1.0
E. P. Taylor,District of Columbia,do,do,$80000,DC,0,1.0
F. P. Taylor,,,do,do,$60000,"DC,0",1.0
F. Waters,Ohio,District of Columbia,do,$100000,DC,0,1.0
Mrs. M. S. Watkins,England,District of Columbia,Washington,$900.00,District of Columbia,0,1.0
F. A. Walker,Vermont,Vermont,do,$900.00,District of Columbia,0,1.0
E. F. Watroff,Maryland,District of Columbia,do,$900.00,District of Columbia,0,1.0
D. P. Woltz,District of Columbia,do,do,$600.00,District of Columbia,0,1.0
J. J. Wharton,Virginia,,do,$600.00,District of Columbia,0,1.0
William T. Wilson,,,do,$600.00,District of Columbia,0,1.0
M. H. Watt,New York,District of Columbia,do,$600.00,District of Columbia,0,1.0
G. V. Ramsey,Georgia,Florida,Brookville,p.m. 4.33,Florida,1,1.0
Mrs. Frances F. Hamlin,Pennsylvania,do,Cedar Keys,$150.00,Florida,0,1.0
W. H. Babcock,Massachusetts,do,do,$200.00,Florida,0,1.0
Mrs. L. S. Riddell,Massachusetts,do,Fernandina,$200.00,Florida,0,1.0
Duncan Jordan jr,Georgia,Florida,Gainesville,$300.00,Florida,0,1.0
James A. Atkins,North Carolina,do,do,$150.00,Florida,0,1.0
Thomas Alson Ledwith,Florida,do,do,Free,Florida,0,1.0
Harry F. Abel,do,do,do,$150.00,Florida,0,1.0
Charles W. Blew,Massachusetts,do,do,$50.00,Florida,0,1.0
Samuel Beale,Florida,do,do,$50.00,Florida,0,1.0
Thomas Gallagher,New York,do,do,$750.00,Florida,0,1.0
W. H. Babcock,Massachusetts,do,do,$200.00,Florida,0,1.0
William J. Cappick,Louisiana,do,Key West,$600.00,Florida,0,1.0
Henry Adde Hommemann,Danish West Indies,do,Marianna,$150.00,Florida,0,1.0
David L. Yulee,Florida,do,do,$300.00,Florida,0,1.0
Benjamin N. Redding,Michigan,do,do,$400.00,Florida,0,1.0
L. G. Harper,North Carolina,do,Orlando,$100.00,Florida,0,1.0
Joel Hurst,Virginia,do,do,$75.00,Florida,0,1.0
Douglas Y. Hill,South Carolina,do,Palatka,$360.00,Florida,0,1.0
John F. Tensche,Florida,do,do,$240.00,Florida,0,1.0
George W. Lounds,do,do,Saint Augustine,$150.00,Florida,0,1.0
William T. Blaine,Ohio,do,Sanford,$900.00,Florida,0,1.0
Mary L. Blaine,do,do,do,$540.00,Florida,0,1.0
John M. Bates,South Carolina,do,Tallahassee,$900.00,Florida,0,1.0
Solomon D. Stewart,South Carolina,do,do,$80.00,Florida,0,1.0
James L. Stewart,do,do,do,$80.00,Florida,0,1.0
George L. Damon,Massachusetts,do,Tampa,$300.00,Florida,0,1.0
Barton G. Givens,Florida,do,do,p.m. 40.00,Florida,1,1.0
Thomas Pierced,Ohio,do,Waldo,$360.00,Florida,0,1.0
Mrs. Blanche C. Duff,Georgia,Georgia,Albany,$100.00,Georgia,0,1.0
W. C. Goodwin,Virginia,do,Americus,$600.00,Georgia,0,1.0
Frank P. Mitchell,Georgia,do,do,$300.00,Georgia,0,1.0
Harry Lowry,Germany,do,Athens,$300.00,Georgia,0,1.0
James G. Andrews,Georgia,do,Atlanta,$900.00,Georgia,0,1.0
Elijah W. Bass,do,do,do,$900.00,Georgia,0,1.0
Miles Bradford,do,do,do,$1,500.00,"Georgia,0",1.0
Harry Ball,do,do,do,$900.00,Georgia,0,1.0
Goldwaine Hill,do,do,do,$700.00,Georgia,0,1.0
Miss Ida Richardson,Ohio,Ohio,do,$700.00,Georgia,0,1.0
Forrest McCall,Georgia,Georgia,do,$550.00,Georgia,0,1.0
Thad. McDay,do,do,do,$400.00,Georgia,0,1.0
Theodore Schumann,Pennsylvania,Pennsylvania,do,$2,400.00,"Georgia,0",1.0
Charles A. Morris,Georgia,Georgia,do,$700.00,Georgia,0,1.0
Lucius E. Palmer,do,do,do,$720.00,Georgia,0,1.0
Joseph W. English,do,do,do,$720.00,Georgia,0,1.0
Christopher Kinnebrewberg,do,do,do,$1,000.00,"Georgia,0",1.0
Sylvester Robinson,do,do,do,$900.00,Georgia,0,1.0
Anna M. Shumate,do,do,do,$720.00,Georgia,0,1.0
William L. Shumate,do,do,do,$1,200.00,"Georgia,0",1.0
R. Powers Shumate,do,do,do,$700.00,Georgia,0,1.0
Henry P. Shumate,do,do,do,$800.00,Georgia,0,1.0
William H. Barefield,do,do,Augusta,$900.00,Georgia,0,1.0
Algernon S. Epicher,South Carolina,do,do,$1,250.00,"Georgia,0",1.0
W. Thomas Whyte,Georgia,do,do,$1,225.00,"Georgia,0",1.0
Edward R. Doak,do,do,do,$720.00,Georgia,0,1.0
James W. Hudson,do,do,do,$540.00,Georgia,0,1.0
Robert E. Washington,Missouri,do,do,$780.00,Georgia,0,1.0
Eugene R. Harden,Georgia,do,Bainbridge,$400.00,Georgia,0,1.0
Julian F. Wright,do,do,do,$600.00,Georgia,0,1.0
Roderick S. Oliver,Texas,do,Brunswick,$400.00,Georgia,0,1.0
William M. Williams,Georgia,do,Canton,$100.00,Georgia,0,1.0
Gresham D. Murrell,do,do,Carrollton,$200.00,Georgia,0,1.0
Arthur Glenn,Arkansas,do,Cartersville,$200.00,Georgia,0,1.0
Jesse O. Crabb,Georgia,do,do,$70.00,Georgia,0,1.0
Thomas Settle,North Carolina,Georgia,Columbus,$720.00,Georgia,0,1.0
Miss Mollie E. Stephens,do,do,do,p.m. 3.50,Georgia,1,1.0
W. S. Reese,Alabama,do,Columbus,$720.00,Georgia,0,1.0
T. N. Poullain,Georgia,do,do,$720.00,Georgia,0,1.0
W. S. Canty,South Carolina,do,do,$560.00,Georgia,0,1.0
John E. Pruett,Georgia,do,Cumming,$100.00,Georgia,0,1.0
Louis F. Garrard,do,do,Cuthbert,$150.00,Georgia,0,1.0
Casper McCauley,do,do,Dalton,$200.00,Georgia,0,1.0
D. R. Ware,do,do,Darien,$100.00,Georgia,0,1.0
William E. Barnes,do,do,do,$100.00,Georgia,0,1.0
John H. Dudley,do,do,Fort Gaines,$75.00,Georgia,0,1.0
Charles W. Lawshe,Minnesota,do,Gainesville,$400.00,Georgia,0,1.0
Charles Pendleton,do,do,do,$240.00,Georgia,0,1.0
William H. Dismuké,Georgia,Georgia,Griffin,$30.00,Georgia,0,1.0
Harry M. Johnson,Georgia,Georgia,do,$50.00,Georgia,0,1.0
William C. Green,do,Georgia,Harmony Grove,$50.00,Georgia,0,1.0
Robert L. Hardeman,do,do,do,$75.00,Georgia,0,1.0
John W. Burke,do,do,Macon,$150.00,Georgia,0,1.0
H. G. Coryell,do,do,Marietta,$500.00,Georgia,0,1.0
Robert M Murphree,do,do,do,$50.00,Georgia,0,1.0
John A. Cobb,do,do,Milledgeville,$300.00,Georgia,0,1.0
Mrs Sarah A. Meriwether,do,do,Monticello,$100.00,Georgia,0,1.0
Homer Burns,do,do,Oglethorpe,$75.00,Georgia,0,1.0
E. W. Marsh,do,do,do,$400.00,Georgia,0,1.0
E. M. Eastman,New York,do,do,$400.00,Georgia,0,1.0
J. W. Turner jr,Georgia,do,do,$800.00,Georgia,0,1.0
James W. Bones,do,do,Savannah,$900.00,Georgia,0,1.0
Amos D. Connell,do,do,do,$600.00,Georgia,0,1.0
William Cantwell,New York,do,do,$1,200.00,"Georgia,0",1.0
William Cann,do,do,do,$600.00,Georgia,0,1.0
C. W. Greene,do,do,do,$900.00,Georgia,0,1.0
Maxwell Hull,do,do,do,$900.00,Georgia,0,1.0
Henry Brigham,do,do,do,$900.00,Georgia,0,1.0
William McCormick,Ireland,do,do,$1,000.00,"Georgia,0",1.0
John Taylor McLaws,Indian Territory,do,do,$900.00,Georgia,0,1.0
Paul F. Eve,Georgia,do,do,$700.00,Georgia,0,1.0
George F. Tilson,do,do,do,$300.00,Georgia,0,1.0
A. S. Hinton,do,do,Thomasville,$75.00,Georgia,0,1.0
W. A. McDonald,do,do,Macon,$600.00,Georgia,0,1.0
R. A. Hines,do,do,do,$1,200.00,"Georgia,0",1.0
G. P. Corbett,do,do,do,$543.00,Georgia,0,1.0
J. S. Bates,do,do,do,$600.00,Georgia,0,1.0
H. F. Kimberley,do,do,do,$300.00,Georgia,0,1.0
Sidney Johnson,do,do,do,$600.00,Georgia,0,1.0
J. J. Winn,do,do,Talbotton,p.m.,$300.00,"Georgia,1",1.0
Oscar L. Spright,do,do,Washington,$100.00,Georgia,0,1.0
Miss Alice Wilson,do,do,West Point,$243.00,Georgia,0,1.0
Mrs. Mattie C. Johnson,Wisconsin,Idaho,Bellevue,$600.00,Idaho,0,1.0
Mrs. T. J. Caldwell,New York,do,Blackfoot,$150.00,Idaho,0,1.0
William C. Beachey,Ohio,do,Boise City,$1,000.00,"Idaho,0",1.0
Harry J. Smith,Oregon,do,do,$600.00,Idaho,0,1.0
Edgar Mock,Indiana,do,do,$900.00,Idaho,0,1.0
H. M. Thatcher,Pennsylvania,do,Goose Creek,$300.00,Idaho,0,1.0
Alexander Stalker,Scotland,do,Franklin,$90.00,Idaho,0,1.0
Miss Zina Scott,Illinois,Illinois,Abingdon,$300.00,Illinois,0,1.0
Miss Adda Veatch,do,do,do,$300.00,Illinois,0,1.0
J. Keating McKinney,do,do,Aledo,p.d.,$1.00,"Illinois,1",1.0
Miss Blanche McKinney,do,do,do,p.m.,$1.10,"Illinois,1",1.0
Robert C. Conner,Ireland,do,Alton,$600.84,Illinois,0,1.0
John P. Kehin,Illinois,do,do,$754.32,Illinois,0,1.0
George P. Hanson,Kentucky,do,Alvin,$150.00,Illinois,0,1.0
Dayton J. Peck,Wisconsin,do,do,$150.00,Illinois,0,1.0
Miss Maggie Burns,Illinois,do,Anna,$75.00,Illinois,0,1.0
Charles Holland,Indiana,do,Arcola,p.m.,$15.00,"Illinois,1",1.0
Miss Ida Ames,Illinois,do,Ashley,$75.00,Illinois,0,1.0
J. D. Tuttle,do,do,Atlanta,p.m.,$30.00,"Illinois,1",1.0
Miss Lida Lockhart,Ohio,do,do,p.m.,$30.00,"Illinois,1",1.0
Mrs. Jennie V. Lowdermilk,Illinois,do,Auburn,$75.00,Illinois,0,1.0
Fred. W. Bliss,do,do,Aurora,$542.00,Illinois,0,1.0
William Pringle,do,do,do,$900.00,Illinois,0,1.0
James Cliggitt,Ohio,do,do,$900.00,Illinois,0,1.0
Miss Mary W. Smith,Illinois,do,Batavia,$300.00,Illinois,0,1.0
Melbourne N. Parsons,Ohio,do,Beardstown,$600.00,Illinois,0,1.0
William C. Rife,do,do,do,$750.00,Illinois,0,1.0
Mathew J. Baumgarten,Missouri,do,do,$420.00,Illinois,0,1.0
William H. Baker,Illinois,do,do,$240.00,Illinois,0,1.0
Edward Schultz,do,do,Belleville,$750.00,Illinois,0,1.0
Frank Sewell,Illinois,do,do,$480.00,Illinois,0,1.0
Miss Emma A. Hay,do,do,do,$300.00,Illinois,0,1.0
Miss Jennie J. Dillon,Ohio,do,do,$600.00,Illinois,0,1.0
Theodore A. Munson,Connecticut,do,Bloomington,$1,100.00,"Illinois,0",1.0
James A. Taylor,Vermont,do,do,$1,000.00,"Illinois,0",1.0
Charles H. Capen,Illinois,do,do,$500.00,Illinois,0,1.0
Hull R. Hoffman,Indiana,do,do,$500.00,Illinois,0,1.0
John H. Moody,Georgia,do,do,$500.00,Illinois,0,1.0
Charles H. Walton,Ohio,do,do,$600.00,Illinois,0,1.0
William T. Munroe,Canada,do,do,$600.00,Illinois,0,1.0
Thomas K. McCoy,Illinois,do,do,$500.00,Illinois,0,1.0
Miss Lizzie Weldon,do,do,do,$600.00,Illinois,0,1.0
Miss Mary Sutcliffe,England,do,do,$300.00,Illinois,0,1.0
A. T. McElvain,Illinois,do,Bushnell,$450.00,Illinois,0,1.0
Sherman Cummings,do,do,do,$150.00,Illinois,0,1.0
W. H. Lippitt,Ohio,do,Cairo,$1,200.00,"Illinois,0",1.0
T. J. Sloo,Illinois,do,do,$1,000.00,"Illinois,0",1.0
J. H. Yost,Ohio,do,do,$600.00,Illinois,0,1.0
Casey Stites,Illinois,do,do,$650.00,Illinois,0,1.0
John A. Schoettler,do,do,Cambridge,$100.00,Illinois,0,1.0
Fred. W. Blattenborg,Illinois,Illinois,Canton,$420.00,Illinois,0,1.0
Charles S. Martin,Ohio,do,do,$300.00,Illinois,0,1.0
Miss Ida Naylor,Illinois,do,do,$166.66,Illinois,0,1.0
Charles A. Westwood,Ohio,do,Carbondale,$324.00,Illinois,0,1.0
Will. H. Bolmond,Illinois,do,Carlinville,$324.00,Illinois,0,1.0
Herbert M. Pomeroy,do,do,do,$166.66,Illinois,0,1.0
James Corcoran,do,do,Carrollton,$300.00,Illinois,0,1.0
Edward E. Emrick,do,do,Carthage,$300.00,Illinois,0,1.0
H. Sherman Mills,Iowa,do,do,$300.00,Illinois,0,1.0
Miss Mamie Stinson,Illinois,do,Centralia,P.M.,$32.00,"Illinois,1",1.0
Miss May L. Hubbard,Connecticut,do,do,P.M.,$32.00,"Illinois,1",1.0
Harry Graham,Missouri,do,do,P.M.,$32.00,"Illinois,1",1.0
Miss Ida Burres,Illinois,do,Champaign,$600.00,Illinois,0,1.0
George L. Hill,do,do,do,$324.00,Illinois,0,1.0
Katie G. Mitchell,do,do,Charleston,$750.00,Illinois,0,1.0
Jessie M. Connelly,do,do,do,$720.00,Illinois,0,1.0
Miss Ida Shreves,Indiana,do,Chatsworth,P.M.,$32.00,"Illinois,1",1.0
Miss Nellie E. Nisbet,Illinois,do,do,$300.00,Illinois,0,1.0
Miss Minnie A. Nisbet,do,do,do,$300.00,Illinois,0,1.0
Collins S. Squires,New York,do,Chicago,$2,400.00,"Illinois,0",1.0
Daniel Shepherd,do,do,do,$2,200.00,"Illinois,0",1.0
Ebenezer J. Jupp,Iowa,do,do,$1,600.00,"Illinois,0",1.0
Ebenezer F. Upham,New York,do,do,$2,300.00,"Illinois,0",1.0
Philip E. Forest,Ireland,do,do,$2,300.00,"Illinois,0",1.0
Fred. Loewe,Germany,do,do,$2,500.00,"Illinois,0",1.0
Maurice J. McGrath,Illinois,do,do,$2,300.00,"Illinois,0",1.0
William D. Rawlings,do,do,do,$3,200.00,"Illinois,0",1.0
Patrick J. Lowery,Ireland,do,do,$3,000.00,"Illinois,0",1.0
Theodore F. Swan,Connecticut,do,do,$2,100.00,"Illinois,0",1.0
Fred. J. Gregg,Germany,do,do,$2,100.00,"Illinois,0",1.0
Harley Burhans,New York,do,do,$1,100.00,"Illinois,0",1.0
Carl M. Allekton,Sweden,do,do,$800.00,Illinois,0,1.0
Calvin M. Alexander,Illinois,do,do,$700.00,Illinois,0,1.0
Claus J. Aagre,Germany,do,do,$1,000.00,"Illinois,0",1.0
Isaac L. Anderson,Illinois,do,do,$1,200.00,"Illinois,0",1.0
Andrew L. Arming,do,do,do,$800.00,Illinois,0,1.0
George Anderson,Scotland,do,do,$1,200.00,"Illinois,0",1.0
August C. Anderson,Sweden,do,do,$700.00,Illinois,0,1.0
John Arkins,Ireland,do,do,$700.00,Illinois,0,1.0
Kelso M. Adams,New York,do,do,$1,600.00,"Illinois,0",1.0
Miss Minnie A. Adams,do,do,do,$800.00,Illinois,0,1.0
Martin Becker,Indiana,do,do,$700.00,Illinois,0,1.0
Willis J. Abbott,Connecticut,do,do,$400.00,Illinois,0,1.0
Edward R. Bennett,Pennsylvania,do,do,$600.00,Illinois,0,1.0
John Breen,Ireland,do,do,$700.00,Illinois,0,1.0
John Branston,England,do,do,$800.00,Illinois,0,1.0
William H. Bolton,Ireland,do,do,$2,100.00,"Illinois,0",1.0
William Becker,do,do,do,$700.00,Illinois,0,1.0
William H. Bailey,Pennsylvania,do,do,$1,200.00,"Illinois,0",1.0
William Butler,New Hampshire,do,do,$1,200.00,"Illinois,0",1.0
William Barberis,do,do,do,$2,200.00,"Illinois,0",1.0
John D. Blackwell,do,do,do,$2,500.00,"Illinois,0",1.0
David M. Ball,Illinois,do,do,$1,800.00,"Illinois,0",1.0
James Burroughs,do,do,do,$700.00,Illinois,0,1.0
Chris. Boorman,England,do,do,$1,140.00,"Illinois,0",1.0
Alfred W. Bee,Norway,do,do,$720.00,Illinois,0,1.0
John Breen,Ireland,do,do,$720.00,Illinois,0,1.0
Thomas M. Beatty,Ireland,do,do,$1,500.00,"Illinois,0",1.0
Edward D. Barber,Vermont,do,do,$1,600.00,"Illinois,0",1.0
John Breen,Massachusetts,do,do,$1,200.00,"Illinois,0",1.0
Charles P. Burr,Pennsylvania,do,do,$900.00,Illinois,0,1.0
Alfred G. Brown,Ohio,do,do,$1,800.00,"Illinois,0",1.0
John Breen,Ireland,do,do,$700.00,Illinois,0,1.0
Charles Biedenweg,Germany,do,do,$1,070.00,"Illinois,0",1.0
Charles E. Beach,New York,do,do,$1,000.00,"Illinois,0",1.0
Charles Becker,Germany,do,do,$1,000.00,"Illinois,0",1.0
Christian Blanxius,Sweden,do,do,$800.00,Illinois,0,1.0
Nicholas F. Burke,Illinois,do,do,$840.00,Illinois,0,1.0
Peter Breen,Ireland,do,do,$840.00,Illinois,0,1.0
Ole Bendixon,Norway,do,do,$960.00,Illinois,0,1.0
Samuel G. Boyden,Ontario,do,do,$840.00,Illinois,0,1.0
Peter Breen,Ireland,do,do,$840.00,Illinois,0,1.0
William J. Bigley,do,do,do,$780.00,Illinois,0,1.0
Charles H. Behystedt,Germany,do,do,$900.00,Illinois,0,1.0
George Breen,Pennsylvania,do,do,$780.00,Illinois,0,1.0
Homer Burnside,Illinois,do,do,$720.00,Illinois,0,1.0
Thomas S. Bircham,England,do,do,$780.00,Illinois,0,1.0
Albert Becker,Germany,do,do,$720.00,Illinois,0,1.0
William E. Bercky,Illinois,do,do,$720.00,Illinois,0,1.0
Ferdinand L. Barnett,Tennessee,do,do,$840.00,Illinois,0,1.0
Daniel Breen,Germany,do,do,$600.00,Illinois,0,1.0
Champion L. Burhan,Vermont,do,do,$600.00,Illinois,0,1.0
Henry C. Ballard,New York,do,do,$840.00,Illinois,0,1.0
Joseph Breen,do,do,do,$840.00,Illinois,0,1.0
John P. Bowes,Illinois,do,do,$840.00,Illinois,0,1.0
William B. Burke,Indiana,do,do,$840.00,Illinois,0,1.0
Harry C. Bonner,Michigan,do,do,$720.00,Illinois,0,1.0
Robert C. Bass,Illinois,do,do,$840.00,Illinois,0,1.0
Edward M. Castle,do,do,do,$1,800.00,"Illinois,0",1.0
John W. Cooper,Ireland,do,do,$780.00,Illinois,0,1.0
Augustus S. Reynolds,New York,Illinois,Chicago,$1400.00,Illinois,0,1.0
Edward Bollin,do,do,do,$900.00,Illinois,0,1.0
Charles Rothe,Germany,do,do,$840.00,Illinois,0,1.0
Ira A. Ridgway,Kentucky,do,do,$900.00,Illinois,0,1.0
Edward F. Ryan,Illinois,do,do,$840.00,Illinois,0,1.0
James C. Rankins,England,do,do,$1000.00,Illinois,0,1.0
Elijah Rockwood,Illinois,do,do,$720.00,Illinois,0,1.0
Ledingwell D. Ripley,Iowa,do,do,$840.00,Illinois,0,1.0
John B. Rees,Pennsylvania,do,do,$900.00,Illinois,0,1.0
Robert P. Rankin,Illinois,do,do,$720.00,Illinois,0,1.0
Edward J. Rook,Massachusetts,do,do,$1200.00,Illinois,0,1.0
S. Simon Reiter,Maryland,do,do,$1000.00,Illinois,0,1.0
Miss Mary H. Robinson,Michigan,do,do,$720.00,Illinois,0,1.0
Miss Selma Reuter,Illinois,do,do,$840.00,Illinois,0,1.0
Patrick K. Ryan,Ireland,do,do,$900.00,Illinois,0,1.0
Toni Roos,Sweden,do,do,$720.00,Illinois,0,1.0
William N. Reynolds,Illinois,do,do,$840.00,Illinois,0,1.0
John E. Ryan,Connecticut,do,do,$720.00,Illinois,0,1.0
William J. Rusk,Illinois,do,do,$720.00,Illinois,0,1.0
Ira C. Rogers,Ohio,do,do,$720.00,Illinois,0,1.0
Thomas E. Robb,Georgia,do,do,$840.00,Illinois,0,1.0
Lawrence W. Robertson,New York,do,do,$1200.00,Illinois,0,1.0
Harry G. Reilly,Pennsylvania,do,do,$840.00,Illinois,0,1.0
Allen S. Ray,Illinois,do,do,$1200.00,Illinois,0,1.0
William H. Singer,do,do,do,$1200.00,Illinois,0,1.0
George H. Roe,do,do,do,$720.00,Illinois,0,1.0
Miss Elizabeth B. Sullivan,Ireland,do,do,$900.00,Illinois,0,1.0
William Sauer,New York,do,do,$1200.00,Illinois,0,1.0
Andrew H. Swang,Sweden,do,do,$720.00,Illinois,0,1.0
George L. Sander,Germany,do,do,$720.00,Illinois,0,1.0
Edwin S. Saunders,New York,do,do,$1000.00,Illinois,0,1.0
William S. Swan,Louisiana,do,do,$720.00,Illinois,0,1.0
Samuel A. Stridiron,Pennsylvania,do,do,$1000.00,Illinois,0,1.0
Ernst Schroeder,Germany,do,do,$900.00,Illinois,0,1.0
Edward F. Stenszel,Illinois,do,do,$720.00,Illinois,0,1.0
Frank Sherman,do,do,do,$840.00,Illinois,0,1.0
Joseph A. Sauer,Maryland,do,do,$1000.00,Illinois,0,1.0
Charles M. Smith,New York,do,do,$1200.00,Illinois,0,1.0
William Sprechsals,Germany,do,do,$1000.00,Illinois,0,1.0
Max Stern,New York,do,do,$1000.00,Illinois,0,1.0
James P. Stewart,Illinois,do,do,$840.00,Illinois,0,1.0
Miss Fannie Smith,Connecticut,do,do,$600.00,Illinois,0,1.0
Charles L. Sauer,New York,do,do,$840.00,Illinois,0,1.0
John L. Schroton,do,do,do,$720.00,Illinois,0,1.0
Lyman S. Sunnie,Virginia,do,do,$900.00,Illinois,0,1.0
Thomas C. Scully,Illinois,do,do,$1620.00,Illinois,0,1.0
Charles C. Sears,do,do,do,$720.00,Illinois,0,1.0
John T. Searles,do,do,do,$840.00,Illinois,0,1.0
Louis A. Steere,Rhode Island,do,do,$900.00,Illinois,0,1.0
Frank Schoenwald,Germany,do,do,$720.00,Illinois,0,1.0
Roger D. Sherman,Illinois,do,do,$840.00,Illinois,0,1.0
Gustav Schuppper,Germany,do,do,$900.00,Illinois,0,1.0
Robert Sheeley,Illinois,do,do,$720.00,Illinois,0,1.0
Anton Schaefer,do,do,do,$720.00,Illinois,0,1.0
Robert W. Smith, jr.,do,do,do,$720.00,"Illinois,0",1.0
George H. Sears,do,do,do,$720.00,Illinois,0,1.0
Fred F. Sherer,do,do,do,$720.00,Illinois,0,1.0
Richard C. Samuel,do,do,do,$900.00,Illinois,0,1.0
Andrew F. Shuman,Connecticut,do,do,$1200.00,Illinois,0,1.0
Sherman T. Stiles,do,do,do,$840.00,Illinois,0,1.0
William A. Smalley,do,do,do,$600.00,Illinois,0,1.0
William H. Staib,Illinois,do,do,$840.00,Illinois,0,1.0
John T. Stanton,do,do,do,$1000.00,Illinois,0,1.0
Miss Nellie J. Stuart,Wisconsin,do,do,$900.00,Illinois,0,1.0
Edgar B. Stuart,do,do,do,$1200.00,Illinois,0,1.0
Edward Stringer,Canada,do,do,$840.00,Illinois,0,1.0
Theodore Stimming,Germany,do,do,$1600.00,Illinois,0,1.0
Fred Schurz,do,do,do,$480.00,Illinois,0,1.0
Otto Schweizer,do,do,do,$480.00,Illinois,0,1.0
Otto Stimming,Iowa,do,do,$480.00,Illinois,0,1.0
Benedict J. Short,Illinois,do,do,$420.00,Illinois,0,1.0
Joseph Schott,do,do,do,$420.00,Illinois,0,1.0
Thaddeus B. Scouten,New York,do,do,$480.00,Illinois,0,1.0
Louis Strom,Illinois,do,do,$480.00,Illinois,0,1.0
Edward Scanlan,do,do,do,$480.00,Illinois,0,1.0
Michael W. Shanahan,Illinois,do,do,$720.00,Illinois,0,1.0
Allen Tisdel,New York,do,do,$1200.00,Illinois,0,1.0
John Toomey,Massachusetts,do,do,$1200.00,Illinois,0,1.0
Joseph A. Thomson,Illinois,do,do,$840.00,Illinois,0,1.0
Daniel H. S. Tuthill,do,do,do,$900.00,Illinois,0,1.0
William Tatge,Germany,do,do,$840.00,Illinois,0,1.0
Edgar L. Taylor,Virginia,do,do,$1200.00,Illinois,0,1.0
William C. Tiffany,New York,do,do,$840.00,Illinois,0,1.0
Elmer E. Todd,Illinois,do,do,$720.00,Illinois,0,1.0
Giles V. Taylor,do,do,do,$840.00,Illinois,0,1.0
Joseph Tatge,Louisiana,do,do,$720.00,Illinois,0,1.0
Timothy Twoheig,Ireland,do,do,$900.00,Illinois,0,1.0
Lewis L. True,Germany,do,do,$1800.00,Illinois,0,1.0
Erwin C. Towne,Wisconsin,do,do,$480.00,Illinois,0,1.0
Otto Thelen,Germany,do,do,$420.00,Illinois,0,1.0
Miss Hal Draper,Indiana,Indiana,Aurora,$600.00,Indiana,0,1.0
George G. Fish,...do,...do,...do,$600.00,Indiana,0,1.0
Murray E. Williams,...do,...do,...do,$16.00,Indiana,1,1.0
George W. Whitaker,...do,...do,Bloomington,$25.00,Indiana,1,1.0
James O. Mulky,...do,...do,...do,$30.00,Indiana,0,1.0
Francis N. Kellogg,...do,...do,Bluffton,$300.00,Indiana,0,1.0
Emma Harter,...do,...do,Bourbon,$200.00,Indiana,0,1.0
Miss Lizzie Tyler,...do,...do,Brookville,$24.00,Indiana,0,1.0
